InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalSpend
542373,22971,QUEENS GUARD COFFEE MUG,12,2011-01-27 13:38:00,2.55,16767,United Kingdom,30.599999999999998
542373,22988,SOLDIERS EGG CUP,12,2011-01-27 13:38:00,1.25,16767,United Kingdom,15.0
542373,21985,PACK OF 12 HEARTS DESIGN TISSUES,24,2011-01-27 13:38:00,0.29,16767,United Kingdom,6.959999999999999
542373,21981,PACK OF 12 WOODLAND TISSUES,24,2011-01-27 13:38:00,0.29,16767,United Kingdom,6.959999999999999
542373,22615,PACK OF 12 CIRCUS PARADE TISSUES,24,2011-01-27 13:38:00,0.29,16767,United Kingdom,6.959999999999999
542373,22906,12 MESSAGE CARDS WITH ENVELOPES,12,2011-01-27 13:38:00,1.65,16767,United Kingdom,19.799999999999997
542373,22556,PLASTERS IN TIN CIRCUS PARADE,12,2011-01-27 13:38:00,1.65,16767,United Kingdom,19.799999999999997
542373,22555,PLASTERS IN TIN STRONGMAN,12,2011-01-27 13:38:00,1.65,16767,United Kingdom,19.799999999999997
542373,22621,TRADITIONAL KNITTING NANCY,12,2011-01-27 13:38:00,1.45,16767,United Kingdom,17.4
542373,22246,MAGIC GARDEN FELT GARLAND,24,2011-01-27 13:38:00,1.95,16767,United Kingdom,46.8
542373,22244,3 HOOK HANGER MAGIC GARDEN,12,2011-01-27 13:38:00,1.95,16767,United Kingdom,23.4
542373,22586,FELTCRAFT HAIRBAND PINK AND BLUE,24,2011-01-27 13:38:00,0.85,16767,United Kingdom,20.4
542373,20972,PINK CREAM FELT CRAFT TRINKET BOX,24,2011-01-27 13:38:00,1.25,16767,United Kingdom,30.0
542373,16237,SLEEPING CAT ERASERS,60,2011-01-27 13:38:00,0.21,16767,United Kingdom,12.6
542373,21880,RED RETROSPOT TAPE,24,2011-01-27 13:38:00,0.19,16767,United Kingdom,4.5600000000000005
542373,20750,RED RETROSPOT MINI CASES,12,2011-01-27 13:38:00,6.35,16767,United Kingdom,76.19999999999999
542373,21224,SET/4 SKULL BADGES,20,2011-01-27 13:38:00,1.25,16767,United Kingdom,25.0
542373,15036,ASSORTED COLOURS SILK FAN,48,2011-01-27 13:38:00,0.75,16767,United Kingdom,36.0
542373,21680,WOODLAND  STICKERS,24,2011-01-27 13:38:00,0.85,16767,United Kingdom,20.4
542373,21058,PARTY INVITES WOODLAND,24,2011-01-27 13:38:00,0.85,16767,United Kingdom,20.4
542373,22357,KINGS CHOICE BISCUIT TIN,24,2011-01-27 13:38:00,3.75,16767,United Kingdom,90.0
542373,22091,EMPIRE TISSUE BOX,72,2011-01-27 13:38:00,1.06,16767,United Kingdom,76.32000000000001
542374,22073,RED RETROSPOT STORAGE JAR,4,2011-01-27 13:40:00,3.75,15696,United Kingdom,15.0
542374,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",4,2011-01-27 13:40:00,4.95,15696,United Kingdom,19.8
542374,22358,KINGS CHOICE TEA CADDY,6,2011-01-27 13:40:00,2.95,15696,United Kingdom,17.700000000000003
542374,21586,KINGS CHOICE GIANT TUBE MATCHES,12,2011-01-27 13:40:00,2.55,15696,United Kingdom,30.599999999999998
542374,21896,POTTING SHED TWINE,6,2011-01-27 13:40:00,2.1,15696,United Kingdom,12.600000000000001
542374,21894,POTTING SHED SEED ENVELOPES,12,2011-01-27 13:40:00,1.25,15696,United Kingdom,15.0
542374,21868,POTTING SHED TEA MUG,12,2011-01-27 13:40:00,1.25,15696,United Kingdom,15.0
542374,40016,CHINESE DRAGON PAPER LANTERNS,24,2011-01-27 13:40:00,0.42,15696,United Kingdom,10.08
542374,21622,VINTAGE UNION JACK CUSHION COVER,4,2011-01-27 13:40:00,4.95,15696,United Kingdom,19.8
542374,46000S,POLYESTER FILLER PAD 40x40cm,4,2011-01-27 13:40:00,1.45,15696,United Kingdom,5.8
542374,82484,WOOD BLACK BOARD ANT WHITE FINISH,3,2011-01-27 13:40:00,6.45,15696,United Kingdom,19.35
542374,21916,SET 12 RETRO WHITE CHALK STICKS,24,2011-01-27 13:40:00,0.42,15696,United Kingdom,10.08
542374,21754,HOME BUILDING BLOCK WORD,3,2011-01-27 13:40:00,5.95,15696,United Kingdom,17.85
542374,21755,LOVE BUILDING BLOCK WORD,3,2011-01-27 13:40:00,5.95,15696,United Kingdom,17.85
542374,21756,BATH BUILDING BLOCK WORD,3,2011-01-27 13:40:00,5.95,15696,United Kingdom,17.85
542374,22180,RETROSPOT LAMP,2,2011-01-27 13:40:00,9.95,15696,United Kingdom,19.9
542375,21731,RED TOADSTOOL LED NIGHT LIGHT,12,2011-01-27 13:42:00,1.65,12626,Germany,19.799999999999997
542375,22367,CHILDRENS APRON SPACEBOY DESIGN,8,2011-01-27 13:42:00,1.95,12626,Germany,15.6
542375,22634,CHILDS BREAKFAST SET SPACEBOY,8,2011-01-27 13:42:00,8.5,12626,Germany,68.0
542375,22302,COFFEE MUG PEARS  DESIGN,6,2011-01-27 13:42:00,2.55,12626,Germany,15.299999999999999
542375,22629,SPACEBOY LUNCH BOX,12,2011-01-27 13:42:00,1.95,12626,Germany,23.4
542375,POST,POSTAGE,2,2011-01-27 13:42:00,18.0,12626,Germany,36.0
542377,21314,SMALL GLASS HEART TRINKET POT,8,2011-01-27 13:53:00,2.1,13506,United Kingdom,16.8
542377,22798,ANTIQUE GLASS DRESSING TABLE POT,8,2011-01-27 13:53:00,2.95,13506,United Kingdom,23.6
542377,22800,ANTIQUE TALL SWIRLGLASS TRINKET POT,4,2011-01-27 13:53:00,3.75,13506,United Kingdom,15.0
542377,22801,ANTIQUE GLASS PEDESTAL BOWL,4,2011-01-27 13:53:00,3.75,13506,United Kingdom,15.0
542377,85061W,WHITE JEWELLED HEART DECORATION,24,2011-01-27 13:53:00,0.85,13506,United Kingdom,20.4
542377,22227,HANGING HEART MIRROR DECORATION,24,2011-01-27 13:53:00,0.65,13506,United Kingdom,15.600000000000001
542377,22467,GUMBALL COAT RACK,6,2011-01-27 13:53:00,2.55,13506,United Kingdom,15.299999999999999
542377,22077,6 RIBBONS RUSTIC CHARM,12,2011-01-27 13:53:00,1.65,13506,United Kingdom,19.799999999999997
542377,22692,DOORMAT WELCOME TO OUR HOME,2,2011-01-27 13:53:00,7.95,13506,United Kingdom,15.9
542381,72802A,ROSE SCENT CANDLE IN JEWELLED BOX,6,2011-01-27 14:07:00,4.25,17213,United Kingdom,25.5
542381,22794,SWEETHEART WIRE MAGAZINE RACK,2,2011-01-27 14:07:00,7.95,17213,United Kingdom,15.9
542381,72802B,OCEAN SCENT CANDLE IN JEWELLED BOX,6,2011-01-27 14:07:00,4.25,17213,United Kingdom,25.5
542381,21754,HOME BUILDING BLOCK WORD,3,2011-01-27 14:07:00,5.95,17213,United Kingdom,17.85
542381,20685,DOORMAT RED RETROSPOT,2,2011-01-27 14:07:00,7.95,17213,United Kingdom,15.9
542381,21485,RETROSPOT HEART HOT WATER BOTTLE,3,2011-01-27 14:07:00,4.95,17213,United Kingdom,14.850000000000001
542381,22798,ANTIQUE GLASS DRESSING TABLE POT,8,2011-01-27 14:07:00,2.95,17213,United Kingdom,23.6
542381,22801,ANTIQUE GLASS PEDESTAL BOWL,4,2011-01-27 14:07:00,3.75,17213,United Kingdom,15.0
542381,21154,RED RETROSPOT OVEN GLOVE,10,2011-01-27 14:07:00,1.25,17213,United Kingdom,12.5
542381,84050,PINK HEART SHAPE EGG FRYING PAN,6,2011-01-27 14:07:00,1.65,17213,United Kingdom,9.899999999999999
542381,82583,HOT BATHS METAL SIGN,12,2011-01-27 14:07:00,2.1,17213,United Kingdom,25.200000000000003
542381,21523,DOORMAT FANCY FONT HOME SWEET HOME,2,2011-01-27 14:07:00,7.95,17213,United Kingdom,15.9
542381,82483,WOOD 2 DRAWER CABINET WHITE FINISH,4,2011-01-27 14:07:00,5.95,17213,United Kingdom,23.8
542381,22772,PINK DRAWER KNOB ACRYLIC EDWARDIAN,12,2011-01-27 14:07:00,1.25,17213,United Kingdom,15.0
542381,22775,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,12,2011-01-27 14:07:00,1.25,17213,United Kingdom,15.0
542381,22728,ALARM CLOCK BAKELIKE PINK,4,2011-01-27 14:07:00,3.75,17213,United Kingdom,15.0
542381,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-01-27 14:07:00,2.95,17213,United Kingdom,17.700000000000003
542381,72807C,SET/3 VANILLA SCENTED CANDLE IN BOX,4,2011-01-27 14:07:00,4.25,17213,United Kingdom,17.0
542382,22191,IVORY DINER WALL CLOCK,2,2011-01-27 14:10:00,8.5,14738,United Kingdom,17.0
542382,22192,BLUE DINER WALL CLOCK,2,2011-01-27 14:10:00,8.5,14738,United Kingdom,17.0
542382,22269,EGG CUP NATURAL CHICKEN,8,2011-01-27 14:10:00,1.25,14738,United Kingdom,10.0
542382,22967,SET 3 SONG BIRD PAPER EGGS ASSORTED,6,2011-01-27 14:10:00,2.95,14738,United Kingdom,17.700000000000003
542382,85014A,BLACK/BLUE POLKADOT UMBRELLA,3,2011-01-27 14:10:00,5.95,14738,United Kingdom,17.85
542382,15060B,FAIRY CAKE DESIGN UMBRELLA,4,2011-01-27 14:10:00,3.75,14738,United Kingdom,15.0
542382,21181,PLEASE ONE PERSON METAL SIGN,12,2011-01-27 14:10:00,2.1,14738,United Kingdom,25.200000000000003
542382,21733,RED HANGING HEART T-LIGHT HOLDER,12,2011-01-27 14:10:00,2.95,14738,United Kingdom,35.400000000000006
542382,72351B,SET/6 PINK  BUTTERFLY T-LIGHTS,12,2011-01-27 14:10:00,2.1,14738,United Kingdom,25.200000000000003
542382,22808,SET OF 6 T-LIGHTS EASTER CHICKS,6,2011-01-27 14:10:00,2.95,14738,United Kingdom,17.700000000000003
542382,85175,CACTI T-LIGHT CANDLES,16,2011-01-27 14:10:00,0.42,14738,United Kingdom,6.72
542384,22851,SET 20 NAPKINS FAIRY CAKES DESIGN,12,2011-01-27 14:31:00,0.85,15827,United Kingdom,10.2
542384,47567B,TEA TIME KITCHEN APRON,3,2011-01-27 14:31:00,5.95,15827,United Kingdom,17.85
542384,21843,RED RETROSPOT CAKE STAND,1,2011-01-27 14:31:00,10.95,15827,United Kingdom,10.95
542384,84375,SET OF 20 KIDS COOKIE CUTTERS,12,2011-01-27 14:31:00,2.1,15827,United Kingdom,25.200000000000003
542384,22720,SET OF 3 CAKE TINS PANTRY DESIGN,3,2011-01-27 14:31:00,4.95,15827,United Kingdom,14.850000000000001
542384,22722,SET OF 6 SPICE TINS PANTRY DESIGN,4,2011-01-27 14:31:00,3.95,15827,United Kingdom,15.8
542384,22423,REGENCY CAKESTAND 3 TIER,1,2011-01-27 14:31:00,12.75,15827,United Kingdom,12.75
542384,22956,36 FOIL HEART CAKE CASES,6,2011-01-27 14:31:00,2.1,15827,United Kingdom,12.600000000000001
542384,22721,SET OF 3 CAKE TINS SKETCHBOOK,3,2011-01-27 14:31:00,4.95,15827,United Kingdom,14.850000000000001
542384,22417,PACK OF 60 SPACEBOY CAKE CASES,24,2011-01-27 14:31:00,0.55,15827,United Kingdom,13.200000000000001
542384,21975,PACK OF 60 DINOSAUR CAKE CASES,24,2011-01-27 14:31:00,0.55,15827,United Kingdom,13.200000000000001
542384,22841,ROUND CAKE TIN VINTAGE GREEN,2,2011-01-27 14:31:00,7.95,15827,United Kingdom,15.9
542386,22967,SET 3 SONG BIRD PAPER EGGS ASSORTED,6,2011-01-27 14:35:00,2.95,17540,United Kingdom,17.700000000000003
542386,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,6,2011-01-27 14:35:00,2.95,17540,United Kingdom,17.700000000000003
542386,21485,RETROSPOT HEART HOT WATER BOTTLE,6,2011-01-27 14:35:00,4.95,17540,United Kingdom,29.700000000000003
542386,22113,GREY HEART HOT WATER BOTTLE,8,2011-01-27 14:35:00,3.75,17540,United Kingdom,30.0
542386,22111,SCOTTIE DOG HOT WATER BOTTLE,12,2011-01-27 14:35:00,4.95,17540,United Kingdom,59.400000000000006
542386,22835,HOT WATER BOTTLE I AM SO POORLY,8,2011-01-27 14:35:00,4.65,17540,United Kingdom,37.2
542386,22808,SET OF 6 T-LIGHTS EASTER CHICKS,6,2011-01-27 14:35:00,2.95,17540,United Kingdom,17.700000000000003
542386,22112,CHOCOLATE HOT WATER BOTTLE,12,2011-01-27 14:35:00,4.95,17540,United Kingdom,59.400000000000006
542388,22470,HEART OF WICKER LARGE,6,2011-01-27 14:45:00,2.95,14239,United Kingdom,17.700000000000003
542388,48194,DOORMAT HEARTS,2,2011-01-27 14:45:00,7.95,14239,United Kingdom,15.9
542388,48187,DOORMAT NEW ENGLAND,2,2011-01-27 14:45:00,7.95,14239,United Kingdom,15.9
542388,48184,DOORMAT ENGLISH ROSE,2,2011-01-27 14:45:00,7.95,14239,United Kingdom,15.9
542388,20685,DOORMAT RED RETROSPOT,2,2011-01-27 14:45:00,7.95,14239,United Kingdom,15.9
542388,21733,RED HANGING HEART T-LIGHT HOLDER,6,2011-01-27 14:45:00,2.95,14239,United Kingdom,17.700000000000003
542388,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-01-27 14:45:00,2.95,14239,United Kingdom,17.700000000000003
542388,21166,COOK WITH WINE METAL SIGN,12,2011-01-27 14:45:00,1.95,14239,United Kingdom,23.4
542388,21928,JUMBO BAG SCANDINAVIAN PAISLEY,10,2011-01-27 14:45:00,1.95,14239,United Kingdom,19.5
542389,21313,GLASS HEART T-LIGHT HOLDER,12,2011-01-27 14:46:00,0.85,12868,United Kingdom,10.2
542389,21231,SWEETHEART CERAMIC TRINKET BOX,12,2011-01-27 14:46:00,1.25,12868,United Kingdom,15.0
542389,22720,SET OF 3 CAKE TINS PANTRY DESIGN,3,2011-01-27 14:46:00,4.95,12868,United Kingdom,14.850000000000001
542389,22966,GINGERBREAD MAN COOKIE CUTTER,12,2011-01-27 14:46:00,1.25,12868,United Kingdom,15.0
542389,21877,HOME SWEET HOME MUG,12,2011-01-27 14:46:00,1.25,12868,United Kingdom,15.0
542389,22697,GREEN REGENCY TEACUP AND SAUCER,6,2011-01-27 14:46:00,2.95,12868,United Kingdom,17.700000000000003
542389,21068,VINTAGE BILLBOARD LOVE/HATE MUG,12,2011-01-27 14:46:00,1.25,12868,United Kingdom,15.0
542389,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2011-01-27 14:46:00,0.55,12868,United Kingdom,13.200000000000001
542389,84949,SILVER HANGING T-LIGHT HOLDER,6,2011-01-27 14:46:00,1.65,12868,United Kingdom,9.899999999999999
542389,22457,NATURAL SLATE HEART CHALKBOARD,6,2011-01-27 14:46:00,2.95,12868,United Kingdom,17.700000000000003
542389,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,8,2011-01-27 14:46:00,2.95,12868,United Kingdom,23.6
542389,82482,WOODEN PICTURE FRAME WHITE FINISH,6,2011-01-27 14:46:00,2.55,12868,United Kingdom,15.299999999999999
542390,22424,ENAMEL BREAD BIN CREAM,5,2011-01-27 14:48:00,12.75,16814,United Kingdom,63.75
542390,22193,RED DINER WALL CLOCK,1,2011-01-27 14:48:00,8.5,16814,United Kingdom,8.5
542390,22192,BLUE DINER WALL CLOCK,3,2011-01-27 14:48:00,8.5,16814,United Kingdom,25.5
542390,22191,IVORY DINER WALL CLOCK,5,2011-01-27 14:48:00,8.5,16814,United Kingdom,42.5
542390,85066,CREAM SWEETHEART MINI CHEST,2,2011-01-27 14:48:00,12.75,16814,United Kingdom,25.5
542390,21318,GLASS CHALICE BLUE SMALL,6,2011-01-27 14:48:00,1.65,16814,United Kingdom,9.899999999999999
542390,22722,SET OF 6 SPICE TINS PANTRY DESIGN,1,2011-01-27 14:48:00,3.95,16814,United Kingdom,3.95
542390,22720,SET OF 3 CAKE TINS PANTRY DESIGN,3,2011-01-27 14:48:00,4.95,16814,United Kingdom,14.850000000000001
542390,21609,SET 12 LAVENDER  BOTANICAL T-LIGHTS,6,2011-01-27 14:48:00,2.95,16814,United Kingdom,17.700000000000003
542390,22772,PINK DRAWER KNOB ACRYLIC EDWARDIAN,12,2011-01-27 14:48:00,1.25,16814,United Kingdom,15.0
542390,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,24,2011-01-27 14:48:00,1.25,16814,United Kingdom,30.0
542390,21670,BLUE SPOT CERAMIC DRAWER KNOB,6,2011-01-27 14:48:00,1.25,16814,United Kingdom,7.5
542390,21671,RED SPOT CERAMIC DRAWER KNOB,12,2011-01-27 14:48:00,1.25,16814,United Kingdom,15.0
542390,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,12,2011-01-27 14:48:00,1.25,16814,United Kingdom,15.0
542390,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,6,2011-01-27 14:48:00,1.25,16814,United Kingdom,7.5
542390,21668,RED STRIPE CERAMIC DRAWER KNOB,6,2011-01-27 14:48:00,1.25,16814,United Kingdom,7.5
542390,21669,BLUE STRIPE CERAMIC DRAWER KNOB,6,2011-01-27 14:48:00,1.25,16814,United Kingdom,7.5
542393,21870,I CAN ONLY PLEASE ONE PERSON MUG,2,2011-01-27 15:02:00,1.25,18125,United Kingdom,2.5
542393,21874,GIN AND TONIC MUG,2,2011-01-27 15:02:00,1.25,18125,United Kingdom,2.5
542393,84991,60 TEATIME FAIRY CAKE CASES,1,2011-01-27 15:02:00,0.55,18125,United Kingdom,0.55
542393,84992,72 SWEETHEART FAIRY CAKE CASES,3,2011-01-27 15:02:00,0.55,18125,United Kingdom,1.6500000000000001
542393,22295,HEART FILIGREE DOVE LARGE,12,2011-01-27 15:02:00,1.65,18125,United Kingdom,19.799999999999997
542393,22139,RETROSPOT TEA SET CERAMIC 11 PC,1,2011-01-27 15:02:00,4.95,18125,United Kingdom,4.95
542393,10135,COLOURING PENCILS BROWN TUBE,2,2011-01-27 15:02:00,1.25,18125,United Kingdom,2.5
542393,20982,12 PENCILS TALL TUBE SKULLS,2,2011-01-27 15:02:00,0.85,18125,United Kingdom,1.7
542393,20984,12 PENCILS TALL TUBE POSY,2,2011-01-27 15:02:00,0.85,18125,United Kingdom,1.7
542393,21975,PACK OF 60 DINOSAUR CAKE CASES,4,2011-01-27 15:02:00,0.55,18125,United Kingdom,2.2
542393,20981,12 PENCILS TALL TUBE WOODLAND,2,2011-01-27 15:02:00,0.85,18125,United Kingdom,1.7
542393,20983,12 PENCILS TALL TUBE RED RETROSPOT,2,2011-01-27 15:02:00,0.85,18125,United Kingdom,1.7
542393,21889,WOODEN BOX OF DOMINOES,1,2011-01-27 15:02:00,1.25,18125,United Kingdom,1.25
542393,22561,WOODEN SCHOOL COLOURING SET,4,2011-01-27 15:02:00,1.65,18125,United Kingdom,6.6
542393,84509C,SET OF 4 POLKADOT PLACEMATS,1,2011-01-27 15:02:00,3.75,18125,United Kingdom,3.75
542393,22930,BAKING MOULD HEART MILK CHOCOLATE,2,2011-01-27 15:02:00,2.55,18125,United Kingdom,5.1
542393,22931,BAKING MOULD HEART WHITE CHOCOLATE,2,2011-01-27 15:02:00,2.55,18125,United Kingdom,5.1
542393,20762,GREEN FERN SKETCHBOOK,2,2011-01-27 15:02:00,3.75,18125,United Kingdom,7.5
542393,20765,CHRYSANTHEMUM SKETCHBOOK,2,2011-01-27 15:02:00,3.75,18125,United Kingdom,7.5
542393,20761,BLUE PAISLEY SKETCHBOOK,2,2011-01-27 15:02:00,3.75,18125,United Kingdom,7.5
542393,35653,VINTAGE BEAD NOTEBOOK,2,2011-01-27 15:02:00,2.95,18125,United Kingdom,5.9
542393,22722,SET OF 6 SPICE TINS PANTRY DESIGN,2,2011-01-27 15:02:00,3.95,18125,United Kingdom,7.9
542393,22723,SET OF 6 HERB TINS SKETCHBOOK,2,2011-01-27 15:02:00,3.95,18125,United Kingdom,7.9
542393,22956,36 FOIL HEART CAKE CASES,2,2011-01-27 15:02:00,2.1,18125,United Kingdom,4.2
542393,22969,HOMEMADE JAM SCENTED CANDLES,24,2011-01-27 15:02:00,1.45,18125,United Kingdom,34.8
542393,22296,HEART IVORY TRELLIS LARGE,12,2011-01-27 15:02:00,1.65,18125,United Kingdom,19.799999999999997
542393,22937,BAKING MOULD CHOCOLATE CUPCAKES,6,2011-01-27 15:02:00,2.55,18125,United Kingdom,15.299999999999999
542393,20992,JAZZ HEARTS PURSE NOTEBOOK,4,2011-01-27 15:02:00,0.85,18125,United Kingdom,3.4
542393,22740,POLKADOT PEN,48,2011-01-27 15:02:00,0.85,18125,United Kingdom,40.8
542393,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2,2011-01-27 15:02:00,3.75,18125,United Kingdom,7.5
542393,21485,RETROSPOT HEART HOT WATER BOTTLE,2,2011-01-27 15:02:00,4.95,18125,United Kingdom,9.9
542393,22112,CHOCOLATE HOT WATER BOTTLE,1,2011-01-27 15:02:00,4.95,18125,United Kingdom,4.95
542393,22113,GREY HEART HOT WATER BOTTLE,4,2011-01-27 15:02:00,3.75,18125,United Kingdom,15.0
542393,22111,SCOTTIE DOG HOT WATER BOTTLE,1,2011-01-27 15:02:00,4.95,18125,United Kingdom,4.95
542393,22835,HOT WATER BOTTLE I AM SO POORLY,1,2011-01-27 15:02:00,4.65,18125,United Kingdom,4.65
542393,84992,72 SWEETHEART FAIRY CAKE CASES,1,2011-01-27 15:02:00,0.55,18125,United Kingdom,0.55
542393,22417,PACK OF 60 SPACEBOY CAKE CASES,4,2011-01-27 15:02:00,0.55,18125,United Kingdom,2.2
542393,84991,60 TEATIME FAIRY CAKE CASES,3,2011-01-27 15:02:00,0.55,18125,United Kingdom,1.6500000000000001
542393,22139,RETROSPOT TEA SET CERAMIC 11 PC,1,2011-01-27 15:02:00,4.95,18125,United Kingdom,4.95
542393,85184C,S/4 VALENTINE DECOUPAGE HEART BOX,2,2011-01-27 15:02:00,2.95,18125,United Kingdom,5.9
542393,21733,RED HANGING HEART T-LIGHT HOLDER,2,2011-01-27 15:02:00,2.95,18125,United Kingdom,5.9
542393,84558A,3D DOG PICTURE PLAYING CARDS,2,2011-01-27 15:02:00,2.95,18125,United Kingdom,5.9
542393,21985,PACK OF 12 HEARTS DESIGN TISSUES,8,2011-01-27 15:02:00,0.29,18125,United Kingdom,2.32
542393,21733,RED HANGING HEART T-LIGHT HOLDER,1,2011-01-27 15:02:00,2.95,18125,United Kingdom,2.95
542393,21892,TRADITIONAL WOODEN CATCH CUP GAME,2,2011-01-27 15:02:00,1.25,18125,United Kingdom,2.5
542393,21891,TRADITIONAL WOODEN SKIPPING ROPE,2,2011-01-27 15:02:00,1.25,18125,United Kingdom,2.5
542393,21890,S/6 WOODEN SKITTLES IN COTTON BAG,2,2011-01-27 15:02:00,2.95,18125,United Kingdom,5.9
542393,72807C,SET/3 VANILLA SCENTED CANDLE IN BOX,1,2011-01-27 15:02:00,4.25,18125,United Kingdom,4.25
542393,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,24,2011-01-27 15:02:00,1.25,18125,United Kingdom,30.0
542393,84509B,SET OF 4 FAIRY CAKE PLACEMATS,1,2011-01-27 15:02:00,3.75,18125,United Kingdom,3.75
542393,84509G,SET OF 4 FAIRY CAKE PLACEMATS,1,2011-01-27 15:02:00,3.75,18125,United Kingdom,3.75
542393,22107,PIZZA PLATE IN BOX,2,2011-01-27 15:02:00,3.75,18125,United Kingdom,7.5
542393,22423,REGENCY CAKESTAND 3 TIER,1,2011-01-27 15:02:00,12.75,18125,United Kingdom,12.75
542393,22197,SMALL POPCORN HOLDER,6,2011-01-27 15:02:00,0.85,18125,United Kingdom,5.1
542393,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,2011-01-27 15:02:00,0.29,18125,United Kingdom,13.919999999999998
542393,22622,BOX OF VINTAGE ALPHABET BLOCKS,2,2011-01-27 15:02:00,9.95,18125,United Kingdom,19.9
542393,22560,TRADITIONAL MODELLING CLAY,6,2011-01-27 15:02:00,1.25,18125,United Kingdom,7.5
542393,22623,BOX OF VINTAGE JIGSAW BLOCKS,2,2011-01-27 15:02:00,4.95,18125,United Kingdom,9.9
542393,21889,WOODEN BOX OF DOMINOES,5,2011-01-27 15:02:00,1.25,18125,United Kingdom,6.25
542393,85034A,3 GARDENIA MORRIS BOXED CANDLES,1,2011-01-27 15:02:00,4.25,18125,United Kingdom,4.25
542393,21181,PLEASE ONE PERSON METAL SIGN,2,2011-01-27 15:02:00,2.1,18125,United Kingdom,4.2
542393,21903,MAN FLU METAL SIGN,2,2011-01-27 15:02:00,2.1,18125,United Kingdom,4.2
542393,21169,YOU'RE CONFUSING ME METAL SIGN,1,2011-01-27 15:02:00,1.69,18125,United Kingdom,1.69
542393,22413,METAL SIGN TAKE IT OR LEAVE IT,2,2011-01-27 15:02:00,2.95,18125,United Kingdom,5.9
542393,21169,YOU'RE CONFUSING ME METAL SIGN,1,2011-01-27 15:02:00,1.69,18125,United Kingdom,1.69
542393,21733,RED HANGING HEART T-LIGHT HOLDER,1,2011-01-27 15:02:00,2.95,18125,United Kingdom,2.95
542393,22804,CANDLEHOLDER PINK HANGING HEART,2,2011-01-27 15:02:00,2.95,18125,United Kingdom,5.9
542393,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2011-01-27 15:02:00,2.95,18125,United Kingdom,11.8
542393,21830,ASSORTED CREEPY CRAWLIES,24,2011-01-27 15:02:00,0.42,18125,United Kingdom,10.08
542393,21829,DINOSAUR KEYRINGS ASSORTED,36,2011-01-27 15:02:00,0.21,18125,United Kingdom,7.56
542393,85040A,S/4 PINK FLOWER CANDLES IN BOWL,2,2011-01-27 15:02:00,1.65,18125,United Kingdom,3.3
542393,85040B,SET/4 BLUE FLOWER CANDLES IN BOWL,2,2011-01-27 15:02:00,1.65,18125,United Kingdom,3.3
542393,85039A,SET/4 RED MINI ROSE CANDLE IN BOWL,1,2011-01-27 15:02:00,1.65,18125,United Kingdom,1.65
542393,85039B,S/4 IVORY MINI ROSE CANDLE IN BOWL,1,2011-01-27 15:02:00,1.65,18125,United Kingdom,1.65
542393,72349B,SET/6 PURPLE BUTTERFLY T-LIGHTS,1,2011-01-27 15:02:00,2.1,18125,United Kingdom,2.1
542393,85038,6 CHOCOLATE LOVE HEART T-LIGHTS,2,2011-01-27 15:02:00,2.1,18125,United Kingdom,4.2
542393,85039A,SET/4 RED MINI ROSE CANDLE IN BOWL,1,2011-01-27 15:02:00,1.65,18125,United Kingdom,1.65
542393,72351B,SET/6 PINK  BUTTERFLY T-LIGHTS,1,2011-01-27 15:02:00,2.1,18125,United Kingdom,2.1
542393,21888,BINGO SET,2,2011-01-27 15:02:00,3.75,18125,United Kingdom,7.5
542393,22550,HOLIDAY FUN LUDO,2,2011-01-27 15:02:00,3.75,18125,United Kingdom,7.5
542393,21912,VINTAGE SNAKES & LADDERS,2,2011-01-27 15:02:00,3.75,18125,United Kingdom,7.5
542393,21913,VINTAGE SEASIDE JIGSAW PUZZLES,2,2011-01-27 15:02:00,3.75,18125,United Kingdom,7.5
542393,21034,REX CASH+CARRY JUMBO SHOPPER,4,2011-01-27 15:02:00,0.95,18125,United Kingdom,3.8
542397,22488,NATURAL SLATE RECTANGLE CHALKBOARD,12,2011-01-27 15:22:00,1.65,13328,United Kingdom,19.799999999999997
542397,22933,BAKING MOULD EASTER EGG MILK CHOC,48,2011-01-27 15:22:00,2.55,13328,United Kingdom,122.39999999999999
542397,22934,BAKING MOULD EASTER EGG WHITE CHOC,48,2011-01-27 15:22:00,2.55,13328,United Kingdom,122.39999999999999
542397,22931,BAKING MOULD HEART WHITE CHOCOLATE,48,2011-01-27 15:22:00,2.55,13328,United Kingdom,122.39999999999999
